movie_title,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
All That Breathes,Robert Abele,False,Los Angeles Times,fresh,,"Oct 28, 2022",Maybe the most beautifully realized documentary in recent memory.
All That Breathes,Gary M. Kramer,False,MovieJawn,fresh,,"Oct 27, 2022","It is gratifying to see advances made even as the situation for these birds is worsening. All That Breathes lovingly shows that the brothers may be saving the kites, but that the kites are, more importantly, saving the brothers."
All That Breathes,Neely Swanson,False,Easy Reader (California),fresh,,"Oct 24, 2022","“All that Breathes” is definitely informative and succeeds more than it fails, but it could have been so much more."
All That Breathes,Aparita Bhandari,False,Paste Magazine,fresh, 9.4/10 ,"Oct 23, 2022","There have been other stories about the amateur medic duo,, but none as lyrical as this documentary."
All That Breathes,Todd Jorgenson,False,Cinemalogue,fresh,,"Oct 21, 2022",Human and avian subjects share the spotlight in this stylish ecological documentary that’s both insightful and inspiring.
All That Breathes,Siddhant Adlakha,False,JoySauce.com,fresh,,"Oct 21, 2022",One of the most moving and visually striking works of cinema this year
All That Breathes,Brian Tallerico,False,RogerEbert.com,fresh, 4/4 ,"Oct 21, 2022",All That Breathes blends a verité-style character study with gorgeous nature cinematography while never losing the film’s overall commentary on how man interacts with nature—or merely chooses to destroy it through inaction.
All That Breathes,Rania Richardson,False,Film-Forward.com,fresh, 3/4 ,"Oct 21, 2022","ALL THAT BREATHES is a nature documentary that finds beauty within the debris of New Delhi, India, as two brothers rescue injured black kites and ponder the interconnectedness of existence."
All That Breathes,A.O. Scott,False,New York Times,fresh,,"Oct 20, 2022","A subtle, haunting reflection on the meaning of humanity — on the breathtaking kindness and heartbreaking cruelty that define our wounded, intrepid, predatory species."
All That Breathes,Jared Mobarak,False,Jaredmobarak.com,fresh, 7/10 ,"Oct 20, 2022","While the brothers speak for themselves and the kites, [Sen] and his cinematographers capture the wild juxtaposition of nature and industry [with] amazing visuals courtesy of multiple slow pans devoid of artifice or intrusion."
All That Breathes,Edward Porter,False,Sunday Times (UK),fresh, 4/5 ,"Oct 17, 2022","The film’s photography is skilful, but it might have tipped the whole thing into pretentiousness if the story’s human element had not been so engaging."
All That Breathes,Wendy Ide,False,Observer (UK),fresh, 4/5 ,"Oct 17, 2022",[A] handsomely photographed and pensive documentary.
All That Breathes,Saskia Baron,False,The Arts Desk,fresh, 5/5 ,"Oct 17, 2022",All that Breathes is a stunningly beautiful film with lead camerawork by the acclaimed documentary cinematographer Benjamin Bernhard. A well-calibrated score accompanies the subtle and atmospheric sound design.
All That Breathes,Avi Offer,False,NYC Movie Guru,fresh,,"Oct 16, 2022","A running time of 1 hour and 31 minutes, it's an eye-opening, inspirational and powerful exposé with images that speak louder than words."
All That Breathes,Leslie Felperin,False,Financial Times,fresh, 4/5 ,"Oct 14, 2022","This oneiric, rapturous documentary eschews conventional reportage techniques, arguably to its detriment at times."
All That Breathes,Alistair Harkness,False,Scotsman,fresh, 4/5 ,"Oct 13, 2022","All That Breathes offers an intriguing, thoughtful look at the ideological and environmental problems tearing the city apart."
All That Breathes,Tom O'Brien,False,Next Best Picture,fresh, 8/10 ,"Oct 11, 2022","With the perceptive eye of a skilled documentary filmmaker behind the camera, “All That Breathes” is a moving celebration of the brothers’ selfless sacrifice."
All That Breathes,Peter Bradshaw,False,Guardian,fresh, 4/5 ,"Oct 11, 2022","A complex, thoughtful, quietly beautiful film about the ecosystem and human community."
All That Breathes,Stephanie Archer,False,Film Inquiry,fresh,,"Oct 7, 2022","From exquisite cinematography and craftsmanship of the lens, All That Breathes captures the noble effort to save the Black Kites."
All That Breathes,Pat Brown,False,Slant Magazine,fresh, 3/4 ,"Oct 4, 2022","Shaunak Sen’s documentary is both otherworldly and humanizing, as if it were bridging a gap between different forms of existence."
All That Breathes,Carla Hay,False,Culture Mix,fresh,,"Oct 3, 2022","With immersive cinematography, All That Breathes offers contemplative moments that tell more than just a documentary story about rescuing birds. Viewers can look at the bigger picture of how people's decisions on what to save can affect our ecosystem."
All That Breathes,Robert Koehler,False,Cinema Scope,fresh,,"Aug 2, 2022","Sen takes the chaotic world on its own terms, and quietly uncovers a rich metaphor in the bird's tenacity: somehow, even in this place, life can thrive."
All That Breathes,Sandi Rankaduwa,False,BuzzFeed News,fresh,,"Jul 25, 2022","Even the smallest and least likely of creatures — rats, snails, insects — are given the cinematic treatment."
All That Breathes,Shubhra Gupta,False,The Indian Express,fresh,,"May 27, 2022",Shaunak Sen’s terrific documentary was as much of a celebration.
All That Breathes,Anupama Chopra,False,Film Companion,fresh,,"May 26, 2022",All That Breathes is a portrait of incredible grace amidst an overwhelming tragedy.
All That Breathes,Bilge Ebiri,False,Spirituality & Health,fresh,,"Apr 26, 2022","Shaunak Sen's All That Breathes is a film as gorgeous as it is ambitious, as stirring as it is terrifying."
All That Breathes,Andrew Kendall,False,Stabroek News,fresh,,"Mar 25, 2022",The melancholy here never feels at odds with the open earnestness of their commitment to their work offering a welcome counterpoint to more prosaic explorations of the changing world from more mainstream entries at Sundance.
The Banshees of Inisherin,Diana Cheng,False,Ripple Effects,fresh, 3.5/4 ,"Mar 4, 2023","The juxtaposition of mellow, ponderous music with outward conflicts always makes interesting contrasts, just like mixing comedy with drama, humour and sadness, which McDonagh is so apt in doing."
The Banshees of Inisherin,Paul Thompson,False,The Ringer,fresh,,"Mar 2, 2023","The Banshees of Inisherin is a movie about men—their stupidity, their ambitions, and their inability to communicate—but Kerry Condon is the secret to the film’s success."
The Banshees of Inisherin,Yasser Medina,False,Cinemaficionados,rotten, 5/10 ,"Feb 23, 2023","It has some notable performances by the cast that offer, in a hidden way, readings about the absurdity that divides the ties of a nation, but many times its tragicomedy becomes dull and loses the desired dramatic wellness. [Full review in Spanish]"
The Banshees of Inisherin,Dan Buffa,False,Dose of Buffa,fresh, A ,"Feb 19, 2023","Capturing unstable humanity, along with black comedy and the brevity of life changing our decisions daily, within a motion picture isn’t easy work, but McDonagh strikes a nice balance of moods and tones."
The Banshees of Inisherin,Víctor López G.,False,Espinof,fresh,,"Feb 19, 2023","115 minutes that, more than a movie, shape a state of mind. One that, little by little, gets under your skin by force of sadness, a shady sense of humor and that kind of existentialism capable of breaking the spirit of the most optimistic human being."
The Banshees of Inisherin,Akhil Arora,False,Gadgets360,fresh,,"Feb 17, 2023","Martin McDonagh paints a devastating portrait of men in general. The stupid in-fighting, the self-sabotage, and the endless quarrelling — instead of spending their lives doing something valuable for themselves and those around them."
The Banshees of Inisherin,Hugo Hernández Valdivia,False,Cinexcepción,fresh, 90/100 ,"Feb 17, 2023",The film has its charm because the director imprints valuable doses of humor. [Full review in Spanish]
The Banshees of Inisherin,Matt Neal,False,ABC Radio (Australia),fresh, 5/5 ,"Feb 16, 2023","The most amazing thing about it is the fact it explores such huge ideas as the meaning of life, while simultaneously looking at the micro-aggressions of two stupid men with no capacity to deal with their own emotions."
The Banshees of Inisherin,Mike Scott,False,Times-Picayune,fresh, 4/4 ,"Feb 15, 2023","Writer-director Martin McDonagh’s brilliantly crafted film offers a master’s class in pacing, with each successive scene building on the previous one until it has grown from a small, sweet Irish tale into a pitch-black, gut-punch of a tragicomedy."
The Banshees of Inisherin,Brian Susbielles,False,InSession Film,fresh,,"Feb 14, 2023",McDonough cultivates within his dark comedic mind an original Irish fable rooted in James Joyce and W.B. Yeats.
The Banshees of Inisherin,John Lumsden,False,PopMatters,fresh,,"Feb 10, 2023","Witty dialogue tempers the cynical take on the human condition in The Banshees of Inisherin, which promises more black comedy from filmmaker Martin McDonagh."
The Banshees of Inisherin,Elaine Cho,False,Mediaversity Reviews,rotten, C- ,"Feb 9, 2023",The film's decision to loop in the actual events of the Irish Civil War to parallel Pádraic and Colm’s feud feels a bit clumsy.
The Banshees of Inisherin,Bruce Swansey,False,Letras Libres,fresh,,"Feb 9, 2023","Realism coexists with artifice. It's a heartbreaking world, but hilarious. [Full review in Spanish]"
The Banshees of Inisherin,Juan Jose Cruz,False,Cine Premiere,fresh, 5/5 ,"Feb 6, 2023",A memorable and audacious tale of self-destruction and how disturbing human relationships can be. [Full review in Spanish]
The Banshees of Inisherin,Randy Meeks,False,Espinof,fresh, 4/5 ,"Feb 6, 2023","In a state of utter solitude, depression, and coldness, the real search is for a feeling, any feeling, in whatever form it comes. It isn't hard to understand these two protagonists... [Full review in Spanish]"
The Banshees of Inisherin,Carlos Bonfil,False,La Jornada,fresh,,"Feb 6, 2023",... A unique story about a wounded friendship and the disastrous consequences of an absurd disagreement. [Full review in Spanish]
The Banshees of Inisherin,Pablo Villaça,False,Cinema em Cena,fresh, 5/5 ,"Feb 4, 2023","Martin McDonagh's humor resides in the wounds of his characters, who, suffering from inflamed emotional wounds, know how to aim precisely at the weak spots of those they want to hurt. [Full review in Portuguese]"
The Banshees of Inisherin,Carlos Boyero,False,El Pais (Spain),rotten,,"Feb 3, 2023",... A tedious nonsense.
The Banshees of Inisherin,Gabi Zietsman,False,Channel24 (South Africa),fresh, 5/5 ,"Feb 3, 2023","The Banshees of Inisherin is not the kind of comedy that will make you smile, but rather one where laughter quickly turns into tears at the absurd fragility of human relationships."
The Banshees of Inisherin,Luis Martínez,False,El Mundo (Spain),fresh, 5/5 ,"Feb 2, 2023",There is no other choice but to surrender. And laugh. If only for the sake of not despairing. [Full review in Spanish]
The Banshees of Inisherin,Fausto Fernandez,False,Fotogramas,fresh, 4/5 ,"Feb 2, 2023",... An everyday pursuit that doesn't fail to be the eternal quest to comprehend the meaning of our existence. [Full review in Spanish]
The Banshees of Inisherin,Pablo De Vita,False,La Nación (Argentina),fresh, 4/5 ,"Feb 2, 2023",... The rawness with which McDonagh delivers his reflection on the cycle of life makes The Banshees of Inisherin an ingenious and melancholic parable about disenchantment. [Full review in Spanish]
The Banshees of Inisherin,Pablo O. Scholz,False,Clarín,fresh, 4/4 ,"Feb 2, 2023","As with all good movies, this one has various layers. [Full review in Spanish]"
